@relation 'optdigits-weka.filters.unsupervised.instance.Randomize-S42_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.9-A5-M20'

@attribute -0.273input3-0.26input59-0.234input11-0.232input10-0.221input4... numeric
@attribute 0.259input6+0.254input15-0.245input61+0.234input7+0.234input14... numeric
@attribute '0.321input44+0.29 input45+0.267input36+0.254input37-0.254input39...' numeric
@attribute '0.238input62+0.22 input21+0.211input29-0.196input52+0.195input54...' numeric
@attribute '0.28 input50-0.265input56-0.239input63+0.229input42-0.222input16...' numeric
@attribute -0.286input19-0.278input26-0.259input27+0.256input50+0.221input16... numeric
@attribute '0.32 input53+0.273input24+0.233input16-0.215input43+0.197input18...' numeric
@attribute -0.302input13-0.28input22-0.273input52-0.253input53-0.221input12... numeric
@attribute -0.257input51-0.244input16+0.239input2+0.235input64-0.234input8... numeric
@attribute -0.352input41-0.305input49-0.269input33-0.222input6+0.213input2... numeric
@attribute 0.276input33+0.276input41+0.257input17+0.251input25+0.221input24... numeric
@attribute 0.323input17+0.257input25-0.25input60-0.233input56+0.224input62... numeric
@attribute -0.4input48-0.298input17-0.284input25-0.254input56+0.234input37... numeric
@attribute 0.278input28-0.264input17-0.261input46+0.236input27-0.225input25... numeric
@attribute -0.474input33+0.397input57+0.312input32+0.302input49-0.248input41... numeric
@attribute -0.371input25+0.349input5-0.255input17+0.246input32+0.239input10... numeric
@attribute 0.386input57-0.34input32-0.234input5-0.227input56-0.221input24... numeric
@attribute -0.363input37-0.273input46-0.252input22-0.243input38-0.239input30... numeric
@attribute 0.729input9-0.29input25-0.224input58-0.172input2-0.15input12... numeric
@attribute -0.376input9+0.328input8-0.23input12+0.224input16+0.222input26... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-1.597278,0.876522,0.733358,-2.93536,0.84468,-1.435484,-0.232917,-0.872371,-0.373516,-1.123044,0.443012,0.754518,1.0839,1.868568,-0.058178,-0.459648,-0.587087,-1.202579,0.507362,1.589058,8
0.508122,0.945731,1.539397,1.742278,1.764731,-0.685383,1.115895,1.081952,2.505203,0.91212,0.361537,1.9747,0.770899,-0.053281,-0.649857,1.954721,0.821789,-0.061128,-0.128275,0.461709,7
-0.637093,0.752689,-3.562981,-0.284213,0.174825,-0.847745,1.085648,-0.080656,0.17751,0.088705,-0.12021,-1.11356,-0.899507,-0.122993,0.434662,-1.009195,0.001082,1.815108,1.141392,-0.114077,5
-5.415732,-0.249643,2.534539,-1.650924,0.700148,1.535067,1.053694,-0.627229,-0.035748,1.240744,-0.246828,1.144805,0.130811,-0.183942,-0.776902,0.370995,0.166353,1.054271,0.132178,-0.484441,2
-4.173972,-1.146569,1.833991,-0.30016,-1.846093,1.110912,0.156514,-1.163493,0.200064,-0.72899,-0.129652,1.140344,1.427086,0.364681,0.621278,-1.00304,0.650216,1.598052,0.569348,-0.005533,2
-2.090368,-1.734163,-2.523269,0.335231,-1.424026,-1.619746,1.319395,2.808382,1.031216,-0.845747,1.886948,0.809031,-0.396811,0.377758,-0.168908,1.222964,1.179546,1.400338,0.116395,0.319571,5
-0.315634,0.85312,4.643529,-0.317025,-0.164998,-1.003856,-0.517018,-0.941618,-1.062875,1.114534,1.244938,-0.647654,-0.195331,-0.367066,0.521898,-0.647448,0.732827,2.272095,0.73489,-0.993387,1
0.631199,0.15516,2.801587,0.928609,1.747611,-1.198412,-0.67766,-1.214701,-1.620286,1.01657,0.008765,-0.569066,0.14644,0.320986,-0.76568,0.550544,-0.015661,-2.021843,-0.205362,0.556271,1
-1.365999,2.676193,-2.641256,3.059277,0.580893,0.548249,0.073532,0.032964,-0.267011,0.667102,0.046474,-0.869273,-1.265265,-2.183989,-0.01662,1.030413,0.594849,0.822085,-0.0264,0.129331,3
-2.036559,1.04342,-4.266661,1.826088,-0.558577,0.134633,0.225181,0.295796,-0.313682,0.25968,0.785067,-0.854439,-0.124849,1.128951,-0.471543,-0.608514,-0.373618,-0.544107,-0.671822,-1.032183,9
3.635325,-1.068906,1.52439,2.243621,3.807383,2.177386,-0.86034,-0.190426,0.181247,1.088889,-0.5248,0.936521,-1.058449,0.053557,-0.020712,0.10516,-0.559818,-0.173576,0.922667,1.34861,4
2.588802,4.865599,0.056243,1.271405,-2.424277,1.070003,0.813168,0.714264,-2.02562,-0.937813,-1.592942,-0.227705,0.100036,-2.168027,-0.075406,0.657154,0.448931,-1.872028,-0.646267,-0.464332,3
-1.82533,-1.557864,1.93445,3.705799,-5.222252,2.691408,-0.164201,-3.938913,3.591973,-0.815421,-0.836481,-4.027413,-3.544024,-1.23113,-0.066828,1.174364,-2.858495,-1.604661,-0.043665,1.603924,2
-1.276773,-0.319399,-3.471667,3.173469,-0.527815,1.388714,-0.385508,-1.562091,-1.23492,0.646106,0.47744,-0.201042,-0.702023,0.927716,-0.482124,-0.698141,-0.072609,-0.144251,-0.52524,-1.219019,9
-4.562949,-1.051476,1.356622,-0.3715,-0.303336,0.661311,0.357615,-0.733682,-0.806112,-0.25119,0.584448,1.86864,0.05685,0.024582,-0.751899,0.961314,0.125819,1.662895,0.349854,0.230496,2
-2.610561,-0.240982,-4.674709,1.816032,-1.427579,1.336738,-0.165694,-0.398584,0.731458,0.354949,1.845103,0.078259,-1.06234,2.519841,-0.989642,-0.31632,-0.164002,-0.140311,-0.286266,-0.370476,9
-0.605242,0.800812,-0.769359,1.019707,0.327194,-0.583355,-1.522288,0.430235,-2.038331,0.014428,0.780711,-0.983358,0.260768,0.84045,-0.351709,-0.275651,-0.61854,-1.727192,-0.396079,-0.208813,8
1.169098,-2.435164,-3.770812,-1.36234,-0.403771,-0.595043,-0.474463,-1.139686,-0.224943,-0.434202,-0.608585,0.784812,-0.188787,-0.080866,-0.112849,0.32494,-0.253255,1.025939,-0.318985,-0.390213,0
-3.257498,-0.103218,1.091135,-0.328026,0.129252,-0.20713,-0.619932,-0.767547,-1.840837,-0.823816,0.569908,1.376708,0.171489,0.039223,-0.199804,0.419684,-0.28682,2.160387,0.286732,0.353659,2
-4.044027,0.690876,-2.378438,2.102816,0.292762,2.17817,-1.521925,1.524249,0.508291,1.119264,2.125372,0.153909,0.52767,-0.905437,0.363937,0.657015,0.149335,0.035231,-0.23609,0.17573,3
-5.625716,-0.091684,2.08483,-1.303731,1.910249,3.495722,-0.22985,-0.102839,-0.377516,0.891374,-0.78014,1.241632,-0.122979,0.011101,-0.220414,-0.152373,-0.133678,-0.292685,-0.979761,-0.258909,2
-1.033493,-0.609918,-2.174895,-1.166079,0.76254,-0.277991,0.285401,2.083566,-0.576447,0.148536,-0.248163,-2.108639,-0.345489,-0.707955,0.907512,-0.542571,-0.394615,-0.557813,-0.039155,0.563077,5
-0.568249,-0.085197,0.180956,-0.36604,0.554158,-1.353776,-0.7749,0.849282,-1.776745,-1.445034,-0.467486,0.126274,0.764893,0.922933,-0.093402,-0.478522,-1.453793,-0.060999,-0.037929,0.056471,8
-1.769102,0.424743,-3.274562,1.797423,0.236032,-0.596215,0.072743,0.248396,-0.462437,-0.520817,0.292751,0.120692,0.898245,0.864577,0.326137,-1.500462,-0.205126,0.599785,0.637131,-0.151732,9
3.039387,1.058617,0.817267,5.655663,1.611515,-0.210129,0.802408,1.254541,1.877879,-0.1605,-0.927147,1.547916,0.782062,0.981931,-0.352606,0.112454,-0.196486,-0.69003,-0.235872,0.840573,1
5.921951,-2.077408,0.351952,-0.769555,1.152438,-0.179825,0.441178,-0.390599,1.716596,2.245658,0.575448,-0.510181,0.153911,-0.386889,0.190906,0.24944,-0.624603,-0.210082,0.089286,-0.323857,4
-1.380495,3.803025,-2.338052,1.254428,1.197197,0.977885,-0.319166,0.004669,1.501349,1.051633,-0.183967,-1.183859,-0.586828,-1.634348,0.409949,0.54433,0.114751,0.045398,-0.188453,-0.541775,3
0.012434,-0.068878,-4.261896,0.653611,0.01931,0.591253,-0.916671,-0.227823,-0.618801,-0.730242,0.213487,0.045027,0.138305,1.15322,-0.005127,-0.548373,-0.4675,-1.230235,-0.081749,-0.120976,9
0.900742,-1.234523,-3.753456,-2.379435,1.063851,-0.546478,-0.338556,-2.702406,-0.096972,1.160648,-0.453474,-0.806593,-0.522684,-0.436493,-0.652137,0.965393,-0.502425,-1.039913,-0.337001,0.861333,0
-3.371423,3.585791,1.344958,-3.586115,0.33881,-0.891291,2.504431,2.643738,2.045856,0.055964,-0.403942,-1.019582,-1.402224,-0.464486,-0.243583,0.572229,0.409524,1.216166,-0.021969,-0.652717,5
0.680876,1.354366,1.731306,-0.93041,0.558359,0.200541,-2.778131,-0.287148,1.312545,0.849123,2.238835,-0.185278,0.946345,-0.827458,0.967902,0.523794,0.61085,0.600152,0.725802,1.324573,7
4.521854,1.964088,0.106307,1.970927,0.012486,-1.438737,0.902146,1.315504,2.079501,-0.325483,-0.919649,0.525488,-0.424878,1.557758,-0.144723,-1.137038,0.841809,0.62571,0.321066,-0.533036,4
-3.174484,-0.546365,0.632206,0.956912,0.364312,-0.838617,0.419471,0.779628,-1.139716,0.131706,1.266762,0.663043,0.703897,0.791988,-0.606281,0.167413,0.11162,-0.250062,0.09259,0.399908,8
0.00168,-2.942882,2.697007,0.243293,-1.100079,-2.186202,2.399405,0.290374,0.417241,0.036073,-0.01284,-0.401103,1.006213,0.066279,0.166407,0.004184,-0.25938,0.420844,-0.487984,0.172113,1
6.822763,-1.423328,0.674731,-0.0837,1.292414,0.78583,0.710921,0.214254,1.849083,1.061721,-0.59018,0.581707,0.714342,-0.07238,-0.292747,-0.309094,-1.041996,-1.070471,-0.146825,-0.557665,4
3.461179,4.917929,0.718813,-2.2866,-3.170098,3.615687,-1.530978,1.024728,-0.215507,-0.889858,-1.064651,1.713583,0.316608,-1.051664,-0.002835,-0.611844,0.564143,0.272706,0.684314,0.40235,7
-1.083528,0.913679,-3.75149,-0.658957,0.746783,-1.174431,1.590858,1.885311,1.147393,-0.294432,0.086026,-1.085845,-0.031305,0.133075,0.68032,-0.857899,-0.256203,0.532157,1.030947,1.011832,5
-4.044636,1.911776,-5.177213,0.520044,2.538417,2.91289,0.490233,1.802568,0.796171,-0.114082,-0.427146,0.209591,-1.491877,0.571882,-0.292182,-0.179481,-0.602208,-1.367569,-0.197137,0.085604,3
1.222963,-3.253226,-5.140924,-2.183804,-0.223107,0.99795,-0.97309,-1.69714,0.001943,-0.389512,-0.235062,0.942109,-1.028536,0.147541,-0.823982,0.591769,-0.680739,0.680651,-0.514228,0.337924,0
-4.10897,-0.61637,-3.82513,1.546047,-0.349591,0.224641,0.857388,0.905599,1.02823,0.025355,1.943562,0.95813,-0.092981,2.129847,-0.722381,-0.701761,0.642378,0.591979,0.958827,0.975174,9
-0.452157,1.912601,-4.003173,0.557157,0.39523,0.540628,-0.198456,-1.409493,-0.807796,-0.208323,-0.854294,-0.537774,-0.479877,0.16739,0.126873,-1.211865,-1.100157,1.10575,0.368049,-0.901615,9
3.008667,-0.420659,-0.169169,-3.337883,-2.066282,-1.492777,0.033378,-0.742445,2.597321,0.326293,1.336229,0.052562,2.136664,0.945001,1.300174,-0.797819,0.75905,-0.5822,0.15438,-0.855644,4
-0.388005,-3.699453,-0.92215,-2.027889,-1.671718,-0.378337,-1.347372,2.226469,0.082349,0.046354,1.243075,0.115544,1.510963,-0.471613,0.642914,0.38053,0.926127,-1.068525,-0.070415,0.322222,6
1.59384,0.448405,3.25959,2.957191,1.716522,-0.420666,-1.034748,-1.18773,-1.24176,0.330025,-0.278643,0.219954,0.078205,-0.631359,-0.60806,1.240686,-0.577323,-1.426641,-0.86231,0.100789,1
-0.31998,0.19185,-1.351111,-0.455076,-0.541664,-2.090956,1.180617,2.114013,-0.457717,-0.131752,-0.385749,-1.65138,-0.01575,-1.515452,0.09469,0.878501,0.439825,-0.763535,-0.548827,0.981777,5
0.540392,6.392977,0.39447,-2.172009,-2.445521,2.587256,-1.221039,0.774859,0.022552,-1.313019,-1.62703,1.145781,-0.421084,-0.483957,-0.487478,-0.506293,0.625009,0.642378,-0.034399,-0.460381,7
2.006131,6.55132,0.375165,-1.569619,-2.341622,2.559401,-2.169169,1.088196,-0.59249,-0.087711,-0.361625,0.921345,-1.183374,0.292782,-0.634288,-0.673545,1.058453,0.643684,1.046718,1.680942,7
3.210052,2.9866,0.680897,-2.417326,-4.57158,0.590675,1.261662,1.015438,-1.273544,0.259907,1.015676,0.728218,1.230669,1.690179,-0.294734,-1.613706,1.374771,-1.192829,0.593659,-0.419486,4
-2.239258,0.27804,-1.880145,2.886402,-0.469526,0.523018,-1.36263,0.303008,-1.108515,-0.400305,0.682827,-0.474651,0.048575,-0.225861,0.231468,0.010684,0.004194,0.00014,-0.4061,-0.285695,3
0.111522,0.632882,2.736494,0.079422,0.311184,-1.69148,-0.691668,-1.506056,-1.810262,-0.109893,0.25292,-0.278766,0.113927,0.633546,-0.301409,0.094335,-0.226631,-0.086314,-0.427236,-0.742937,8
-1.488342,4.369384,0.758815,-2.804454,2.051044,1.088784,-1.267529,1.58728,3.044085,1.618766,0.178633,0.992895,-1.866008,1.789204,-1.706587,1.025962,0.533715,0.262992,-0.840954,0.069647,7
-0.849116,0.905913,-0.109518,-1.228962,0.818346,-2.868367,1.404086,0.900094,0.391167,-0.068257,0.660155,-1.440957,0.534908,-0.467132,0.342292,0.903002,-0.470521,-0.111504,0.175604,1.550325,5
-0.454247,-0.014386,-3.149903,2.167016,1.552927,0.899991,0.003429,0.377978,-1.34148,-1.579686,-1.299043,-0.015973,-0.68293,1.083182,0.805534,-1.830955,-0.189388,0.034727,0.458771,-0.273433,9
-0.026485,1.643402,-0.309696,2.185081,0.068989,-0.386869,0.697788,2.611778,-1.160098,0.211576,-0.403523,-2.026978,-0.899814,-2.2338,0.77445,-0.502404,0.016629,1.524324,0.340752,-0.583556,5
-6.013631,0.053696,2.22865,-1.978339,0.813484,1.031048,1.397127,-0.885315,0.160747,0.341024,0.071338,1.615935,0.02596,0.710417,-0.827421,0.731037,0.451257,0.022679,-0.447046,0.319963,2
0.37944,-0.233875,0.1516,1.049323,1.69284,1.554636,-0.528375,-0.066865,-1.860873,-0.089341,-0.898187,0.358038,0.618056,0.967767,-0.2797,-1.570346,-1.4077,-1.764897,-0.433886,-0.287188,8
0.388501,1.06042,-2.725813,-0.133635,0.026227,-1.287437,0.996611,0.65515,0.071995,0.2962,-0.181588,-1.607655,-0.936991,0.047215,0.378205,-1.375288,0.750153,1.129049,1.358182,0.510394,5
1.659729,4.284357,1.430755,-0.615978,-0.048302,-0.217728,-2.816967,-1.298988,0.4478,0.2141,0.945565,-0.402214,-0.83584,0.96308,-0.299518,0.474243,-0.097434,0.510946,-0.240062,-0.237854,7
1.114192,4.051416,1.660306,-1.487355,-0.938105,1.924784,-3.245241,1.59085,0.304217,-0.524798,-0.323394,0.735666,0.060757,-0.936786,0.30791,-0.669045,1.026481,0.731348,0.983974,1.555221,7
-4.354328,1.629158,-1.084043,0.291069,2.130824,2.255393,0.662781,1.664516,1.619948,2.761975,0.308059,-0.669057,0.111962,-1.432909,0.418451,0.141024,0.447523,-0.801212,-0.781668,-0.896827,3
-0.24384,0.381658,2.947555,-2.798904,1.990142,-1.27405,-0.955609,-0.709851,-1.662429,0.370523,-0.038725,-0.929614,-0.934166,0.643466,-1.109823,0.031776,-0.784275,-0.177584,0.068979,1.357398,1
-2.451071,0.776437,-3.32672,2.109359,-0.0515,0.246951,-0.230433,-1.254977,-0.141388,-0.38864,0.518744,0.793627,-0.121536,-0.889062,-0.360339,1.783408,0.972278,-0.543238,-0.24245,0.235565,3
0.383023,-2.640365,-3.305508,-1.107133,0.290851,0.249184,-1.08214,-2.604209,-0.651147,0.2543,-0.668294,0.938873,-0.45519,-0.573726,-0.469253,0.791933,0.200439,0.56102,-0.413981,0.204753,0
4.647432,2.791745,-1.039296,1.437604,0.026939,0.198708,-0.72663,0.509537,1.47711,-0.074082,-0.271893,-0.248759,0.502811,-0.284073,0.286409,0.425495,-1.117849,-1.3751,-0.657677,-0.581551,7
0.902663,-2.869356,-3.05827,-1.070847,0.082543,-0.189478,-1.121958,-0.621181,-1.238084,-0.216198,-0.933848,-0.013289,-0.358178,0.031424,-0.284314,-0.371375,-0.672301,0.592195,-0.198789,-0.434813,0
0.355741,-3.186173,0.731129,1.011011,-0.491939,-0.581403,-1.195459,1.612501,-2.480982,0.886406,0.827473,-0.882216,-0.553272,-0.244567,-0.307035,0.296823,0.520164,-0.442299,-0.380633,-0.874792,6
0.242023,-4.905607,2.011463,0.799454,-1.842794,0.252679,-0.281928,0.575019,-0.461889,-0.524685,-0.957551,0.511164,-0.584976,-0.468654,-0.763639,1.419285,0.369885,-0.297389,-0.883746,-0.191787,6
3.926481,7.801582,-0.432721,-1.56873,-4.480125,4.20692,0.993175,-0.021016,-1.543798,1.034815,-0.597713,0.267517,-0.382704,-1.767783,-0.321866,-0.221404,0.978475,-0.987532,0.679833,1.037761,7
1.400595,-2.301543,-1.413689,-1.628578,0.341662,-0.754046,-0.730484,-1.632222,-1.28256,1.316372,-0.604129,-0.859348,-0.779301,-0.433057,-0.344039,0.121333,0.097826,0.119082,-0.065714,-0.604386,0
-1.469025,0.592978,-0.738828,1.393525,0.025076,-0.592054,-0.363702,-0.141373,-0.682325,-0.887956,0.829807,0.695337,1.138359,1.350633,-0.486317,0.6309,-0.35276,-1.974406,-0.376828,-0.058679,8
-0.394213,0.592463,3.232661,-1.003784,-0.243858,-6.362286,3.421001,-3.002759,0.584396,-2.473999,8.770512,9.777261,-8.583087,-6.854084,2.986571,-6.421995,-2.642475,-3.934738,-0.765174,-1.681343,1
0.430442,-0.386288,3.533271,3.146943,-0.755662,0.785622,-0.77072,0.497906,0.286805,-1.524862,-1.327563,1.485444,-0.03044,0.552089,-0.180788,-0.093588,-0.413808,0.905843,-0.406572,-0.851185,8
-0.289659,-0.882739,1.106432,1.123598,0.461424,0.132843,-1.095408,-0.389252,-1.993303,-0.628044,-0.955427,0.780587,0.4942,0.755035,-0.585131,-0.158056,-0.744551,-1.192627,-0.938102,-0.498485,8
-2.397097,0.832798,-0.999853,2.895108,0.252668,-0.406259,0.584883,0.555145,-0.138635,-0.598618,0.540317,0.459552,1.032908,-1.857952,0.526958,1.460284,0.019077,0.359124,-0.181982,0.334167,3
-0.942743,2.334295,-0.096622,1.593497,0.905756,-1.108176,0.880819,-1.741456,0.543604,0.473001,0.188259,-0.711822,0.614566,-2.354723,0.82194,1.405037,0.76441,0.105338,0.166644,0.331494,3
-1.361293,2.884522,1.812026,-0.595539,0.370758,0.937882,-2.858497,-1.555149,0.555214,2.086184,2.443624,-0.889041,0.223708,0.039284,0.607028,-0.469376,1.080393,0.531104,0.696043,0.33964,7
0.870508,3.359755,1.504561,-0.812496,1.194133,1.455723,-0.024794,-0.076814,-1.380544,-0.342347,-1.763518,-1.146163,-0.811867,0.108074,-0.118176,-1.326869,-1.661455,-1.392032,-0.459571,-0.965422,8
-3.605525,1.051781,-0.918013,2.042719,1.103983,1.072208,0.110919,0.786643,-0.208459,1.476222,0.921576,-0.682205,0.138184,-1.865101,0.407954,0.411937,0.026604,0.781031,-0.064114,-0.019759,3
1.009675,-1.81749,-2.854907,-3.27201,0.649639,-0.898555,-0.303079,-1.715945,0.01531,-0.017517,-1.311412,0.162524,-0.095678,-0.438902,-0.100703,0.038023,-0.328211,0.767796,0.267681,1.080567,0
-2.626064,1.170573,-2.598516,-0.417197,1.87811,-1.013444,2.521763,1.35147,0.374563,0.675923,-0.700995,-1.191732,-1.518859,-0.136985,-0.680764,0.524658,0.269403,-0.626037,0.019636,0.597827,5
-1.036064,0.880464,-1.775466,1.537648,-0.203567,-0.699518,-0.863724,0.621797,-1.209776,-0.813983,0.788627,-0.302916,0.537538,0.39692,0.054827,-0.000819,-0.191007,-0.800455,-0.179339,-0.366105,8
-0.912309,1.22557,0.673852,-2.720372,-0.566534,-3.231264,1.684063,1.542324,0.559232,-1.351753,0.606139,-1.068775,-0.165472,0.182201,0.379469,0.250531,-0.573714,1.849744,0.797918,0.395516,5
-1.681261,-1.560753,-0.405367,4.53721,-2.4309,1.740669,0.122528,-1.88952,1.040962,0.670938,0.584258,-0.194274,-0.910516,0.019437,0.13762,-1.020599,1.051122,1.47436,0.292388,-0.955791,9
3.347343,-0.613147,-0.782716,-1.820437,-1.314677,-2.364433,1.245555,-0.143222,1.887086,1.171796,1.813996,-1.302964,1.444155,1.082305,1.039659,-0.531335,0.448856,-1.374556,0.023198,-0.696538,4
6.322274,-0.176585,0.253192,1.785385,1.36083,0.738939,0.797049,0.669191,1.611486,1.447437,-0.163115,0.620893,0.548327,0.393837,-0.497978,-0.149501,-1.220332,-1.209869,-0.418219,-0.595918,4
-0.635484,-0.056905,-1.478904,-0.556602,0.017191,-4.292179,2.682689,2.050537,0.061455,-0.814909,1.246708,-1.057646,0.112242,-0.1888,0.03355,1.521657,-0.037701,-0.603913,-0.01315,1.303312,5
-2.154534,-0.315546,-1.05877,-0.928508,-0.210784,-0.92037,1.679718,-2.474313,0.515924,0.191578,-0.336037,-0.209041,0.581465,0.031008,0.07033,0.251363,1.224691,-1.112698,-0.265817,-0.00889,2
-1.884775,-1.251432,-2.553741,1.872654,0.518917,0.708535,-0.020535,-2.077328,-1.765734,1.592497,0.002889,-0.533681,-0.420294,0.48928,-0.309319,-1.510377,0.893661,-0.014048,0.377607,-0.56851,9
3.783381,1.943735,0.579347,1.357495,-0.677831,-2.474826,1.258117,1.520963,0.985334,-1.425047,-1.817324,0.341041,-0.2924,0.30309,-0.330488,0.352572,0.763824,-0.348257,-0.859525,-0.324099,9
-2.15162,-0.145959,-3.169446,2.390378,-1.071096,0.4071,-0.462777,0.022715,0.307843,-0.934145,0.765462,0.953945,0.125269,1.343586,-0.035618,-0.969994,0.257958,1.645024,0.362949,-0.656678,9
4.852865,-2.822257,2.88921,-1.708859,6.667175,6.186896,2.359266,-1.290586,-0.141145,-6.065344,2.252871,-3.050367,-1.512714,-0.73624,3.09758,-0.106131,2.657667,0.859919,2.257123,1.001719,4
0.289891,-0.33357,0.870587,-2.511857,1.12192,-0.522702,-1.706734,1.322597,1.867302,2.06319,1.894658,0.062568,0.318557,2.040002,0.013304,-1.330635,1.335874,0.301286,1.168411,2.233689,4
-4.151961,-2.332583,1.045327,-2.084989,0.484338,1.828649,1.205255,0.620867,-0.993082,0.284343,-1.157655,1.010352,-0.043287,0.69783,-0.292402,-1.715127,-0.013515,1.033391,0.643306,-0.767853,2
6.296071,8.571765,-0.076857,-2.660236,-8.214977,7.587227,4.496386,1.413225,-5.108689,2.930291,0.137875,2.846593,0.229808,-3.470055,-0.490248,0.965568,2.011931,-0.403247,1.852754,5.04076,7
1.055526,0.363045,-3.580742,0.735606,-0.719291,-0.813169,-1.366525,0.835041,0.327802,-0.876902,0.696563,-0.124153,0.537535,0.650796,0.481674,-0.002485,-0.476663,-0.108929,-0.506197,-0.549125,9
4.571872,-1.517251,0.783236,-2.762261,-0.58476,-0.48201,-0.253452,-0.23357,1.758445,0.762806,0.365035,-0.473892,1.617589,0.039822,0.90332,-0.866884,-0.23801,-0.586356,0.155194,-0.961242,4
3.791516,1.118011,-0.029477,-2.138006,-1.701693,-1.989612,-0.715042,-0.783563,1.741861,0.526848,1.780164,-0.85636,0.642871,1.661059,0.33939,-0.354012,0.507434,-1.11699,-0.400205,-0.997245,4
-4.444186,-0.11917,-0.061374,-0.684678,2.219546,1.911003,2.391376,3.159345,1.222672,2.760037,-0.208014,-0.736294,-0.007995,-0.590869,0.299012,-0.783304,0.735772,-1.243696,-0.280585,-1.129931,3
5.249701,1.277409,-0.667439,0.58488,-0.679364,-1.529909,1.758662,0.374998,1.354851,0.368084,-0.251915,-0.099565,0.055397,1.559052,-0.347779,-0.381926,-0.142185,-0.994332,-0.689499,-1.520349,4
0.25434,3.554937,0.570704,-0.268227,0.160569,-0.195984,-2.574802,-1.632063,0.832055,0.300283,1.583953,-0.509888,-0.150051,-0.647669,0.322201,1.604671,0.277377,-0.035327,-0.030925,0.126392,7
2.581779,5.693922,-0.209008,-0.35343,-2.129795,1.47103,-1.403547,0.727266,0.646139,-0.644714,-0.114253,0.047511,-0.572724,1.146128,-0.048963,-1.400403,0.670314,0.316523,0.705091,-0.648967,7
-7.764553,1.562235,2.299069,-2.767282,2.491895,4.201863,2.327219,1.152434,3.812449,3.89701,-1.56768,1.433976,-0.879226,-0.051588,-1.356341,0.935272,1.420555,-1.445475,-3.295529,-3.172684,2
-1.821247,0.948809,0.885318,-2.575819,0.908387,-1.243702,-1.403709,-0.063198,-1.772268,-1.27274,0.076325,0.064029,-0.349487,1.410595,-0.471369,-0.383789,-1.455057,1.233569,0.753879,0.620337,8
-2.522252,-1.333588,-1.351602,1.637142,1.186015,0.842477,0.017926,0.224279,-1.408799,1.070759,1.318452,-0.203831,0.307456,-0.770648,0.187834,-0.333286,0.427361,0.263782,1.003993,0.956296,3
-2.619302,-0.56439,-2.837508,-0.360314,0.61788,-0.112636,1.485485,1.500571,0.682399,0.726833,0.746611,-0.844778,-0.225634,0.386337,0.575388,-1.312757,0.521371,0.796598,0.97693,0.066487,5
-0.187837,6.343864,0.040012,-2.136657,-2.326885,1.815849,-1.706531,-0.341024,-0.402792,-1.79714,-0.825934,0.410461,0.245881,-0.674904,-0.029373,-0.145899,-0.168679,-0.049849,0.0065,-0.550396,7
-0.568346,-0.407907,1.370666,2.778648,0.494853,-1.622527,1.953448,-1.264989,-1.307992,0.851492,-0.061447,-1.070148,0.55935,-1.723235,0.636988,0.31294,0.410657,0.104092,-0.264421,-0.485619,1
0.395135,0.288673,-3.593024,0.113647,-1.216757,-0.88068,-0.921398,0.169165,0.788439,-1.033358,1.186911,0.958715,0.301788,1.011442,-0.215227,1.061817,-0.093871,-0.478065,-0.799156,-0.140023,9
-0.471868,1.081701,-2.25013,2.481045,0.149668,-0.165039,-0.65754,-0.790276,-0.829818,-0.764348,-0.539176,-0.126461,0.08225,-1.456464,0.469439,0.865609,0.260293,-0.028004,-0.49851,-0.559246,3
-0.623611,-4.726701,-0.851396,-0.744726,-2.300261,0.489818,-1.125879,1.746722,-0.715003,0.046618,0.340646,0.041562,0.782067,-0.266897,0.389603,-0.511776,1.126046,-0.175972,-0.258892,-0.856353,6
-2.211386,4.939695,-0.333993,-0.269988,1.377591,1.730769,0.574737,1.617148,2.467232,0.731591,-1.765211,-1.10249,0.007702,-1.992641,0.943397,-0.672085,-0.487875,0.325578,-0.557702,-0.981322,3
0.429377,-2.243211,-3.687427,-2.014006,0.344779,0.360792,-0.472616,-2.001309,-0.370991,-0.136916,-0.923895,0.872942,-0.080816,0.049249,-0.156672,-0.242087,-0.388918,0.833423,0.094201,0.084915,0
-1.999159,0.210094,-2.458984,3.085896,-0.656288,1.651931,-1.885064,0.568457,-0.263205,-0.007588,1.058893,0.0641,0.591286,-1.194267,0.797405,0.039166,0.09444,0.543303,-0.456827,-0.662597,3
-0.658787,-0.683396,1.03105,0.560319,2.54879,-0.15641,-0.221033,0.658633,-2.222173,0.604438,-0.278198,-0.441953,0.255963,0.527433,-0.272659,-1.048015,-0.98221,-0.920224,0.326201,1.048363,8
-5.313256,3.216322,-2.342996,1.247579,2.073503,2.392274,0.903533,4.235081,1.76394,0.358137,-0.554174,0.191492,-0.542897,-0.878736,-0.513983,0.945494,-1.212391,-0.791449,-1.391665,-0.972896,3
-2.74751,0.339275,1.012708,0.63212,0.751295,0.677118,-1.019992,-0.079372,-1.372161,-0.805477,-0.00201,1.4977,0.044854,-0.111729,-0.253091,0.320967,-1.136503,2.360298,0.306055,0.269438,2
